,home_off_pass_ypg,home_def_pass_ypg,home_off_rush_ypg,home_def_rush_ypg,home_off_ppg,home_def_ppg,home_win_pct,away_off_pass_ypg,away_def_pass_ypg,away_off_rush_ypg,away_def_rush_ypg,away_off_ppg,away_def_ppg,away_win_pct
Lions_Cowboys_11_2019,291.22222222222223,272.44444444444446,96.22222222222223,129.66666666666666,24.11111111111111,26.333333333333332,0.3888888888888889,299.22222222222223,219.77777777777777,138.22222222222223,103.44444444444444,27.88888888888889,18.88888888888889,0.5555555555555556
Browns_Steelers_11_2019,224.55555555555554,221.11111111111111,123.88888888888889,134.88888888888889,19.0,24.555555555555557,0.3333333333333333,205.55555555555554,226.88888888888889,83.22222222222223,105.33333333333333,21.444444444444443,20.11111111111111,0.5555555555555556
Colts_Jaguars_11_2019,211.33333333333334,223.22222222222223,127.44444444444444,104.33333333333333,21.555555555555557,21.444444444444443,0.5555555555555556,247.55555555555554,229.77777777777777,129.66666666666666,120.22222222222223,19.555555555555557,21.0,0.4444444444444444
49ers_Cardinals_11_2019,218.66666666666666,143.77777777777777,161.77777777777777,107.77777777777777,28.77777777777778,14.333333333333334,0.8888888888888888,235.7,286.5,116.0,126.0,22.2,28.1,0.35
Rams_Bears_11_2019,279.55555555555554,240.22222222222223,96.22222222222223,90.77777777777777,25.11111111111111,21.22222222222222,0.5555555555555556,181.66666666666666,233.33333333333334,80.55555555555556,94.0,18.0,17.444444444444443,0.4444444444444444
Vikings_Broncos_11_2019,231.4,241.9,153.0,91.2,26.2,18.2,0.7,199.55555555555554,202.11111111111111,111.88888888888889,107.55555555555556,16.555555555555557,18.88888888888889,0.3333333333333333
Chargers_Chiefs_11_2019,270.1,207.8,86.1,110.5,20.7,19.4,0.4,313.9,221.4,90.8,148.1,28.4,23.9,0.6
Ravens_Texans_11_2019,224.44444444444446,252.88888888888889,197.22222222222223,91.22222222222223,33.333333333333336,21.0,0.7777777777777778,253.88888888888889,277.3333333333333,142.77777777777777,84.22222222222223,26.444444444444443,21.22222222222222,0.6666666666666666
Redskins_Jets_11_2019,169.66666666666666,230.11111111111111,89.44444444444444,136.0,12.0,24.333333333333332,0.1111111111111111,164.0,262.44444444444446,67.33333333333333,81.88888888888889,14.444444444444445,26.444444444444443,0.2222222222222222
Eagles_Patriots_11_2019,219.66666666666666,239.0,127.33333333333333,87.33333333333333,24.88888888888889,23.666666666666668,0.5555555555555556,273.8888888888889,150.22222222222223,92.88888888888889,99.11111111111111,30.0,10.88888888888889,0.8888888888888888
Panthers_Falcons_11_2019,215.11111111111111,226.77777777777777,131.44444444444446,136.66666666666666,25.0,25.333333333333332,0.5555555555555556,300.8888888888889,260.77777777777777,76.77777777777777,111.0,21.22222222222222,28.77777777777778,0.2222222222222222
Dolphins_Bills_11_2019,194.11111111111111,244.88888888888889,64.44444444444444,146.11111111111111,13.222222222222221,29.77777777777778,0.2222222222222222,212.55555555555554,188.66666666666666,124.33333333333333,115.55555555555556,19.333333333333332,16.666666666666668,0.6666666666666666
Buccaneers_Saints_11_2019,284.22222222222223,298.8888888888889,101.33333333333333,77.77777777777777,28.88888888888889,31.0,0.3333333333333333,260.6666666666667,225.77777777777777,107.33333333333333,90.77777777777777,22.666666666666668,20.22222222222222,0.7777777777777778
Raiders_Bengals_11_2019,240.22222222222223,283.22222222222223,129.88888888888889,98.44444444444444,23.11111111111111,26.666666666666668,0.5555555555555556,245.77777777777777,256.44444444444446,70.33333333333333,173.0,15.222222222222221,28.77777777777778,0.0
Falcons_Buccaneers_12_2019,300.3,261.7,74.5,107.6,22.0,26.2,0.3,285.6,290.9,94.8,80.9,27.7,31.3,0.3
49ers_Packers_12_2019,237.6,142.5,149.0,110.5,29.5,15.5,0.9,253.9,257.8,102.1,126.9,25.0,20.5,0.8
Rams_Ravens_12_2019,268.9,235.5,97.6,89.1,24.3,19.8,0.6,225.5,238.6,203.1,94.3,34.1,19.6,0.8
Browns_Dolphins_12_2019,221.0,216.8,121.9,127.2,19.2,22.8,0.4,202.7,246.0,60.3,148.3,13.9,30.5,0.2
Bears_Giants_12_2019,182.8,227.3,79.9,95.6,16.9,17.4,0.4,228.0,259.0,94.2,122.7,20.3,28.9,0.2
Eagles_Seahawks_12_2019,215.1,237.5,122.7,86.0,23.4,23.0,0.5,255.9,271.8,133.2,101.1,27.5,25.4,0.8
Patriots_Cowboys_12_2019,268.9,152.6,91.0,97.3,28.7,10.8,0.9,312.7,216.9,131.9,105.2,28.6,19.7,0.6
Saints_Panthers_12_2019,256.5,233.0,107.5,85.3,23.8,19.9,0.8,220.6,233.6,126.0,128.4,22.8,25.7,0.5
Jets_Raiders_12_2019,176.1,253.3,72.1,79.1,16.4,25.5,0.3,243.5,262.2,128.2,105.9,22.5,25.0,0.6
Bills_Broncos_12_2019,216.9,197.8,128.7,106.3,21.1,17.0,0.7,206.6,210.3,113.1,100.5,17.2,19.7,0.3
Titans_Jaguars_12_2019,206.2,256.0,113.2,102.5,20.3,19.7,0.5,250.7,219.3,119.6,134.6,18.9,22.2,0.4
Redskins_Lions_12_2019,169.8,235.6,85.9,133.9,12.5,25.3,0.1,281.2,288.6,98.7,124.2,24.4,27.2,0.35
Texans_Colts_12_2019,239.5,273.1,140.7,101.4,24.5,23.2,0.6,202.7,228.8,141.1,96.8,22.7,20.6,0.6
Bengals_Steelers_12_2019,228.5,258.1,80.6,167.0,14.7,27.6,0.0,202.8,223.1,80.7,105.2,20.0,20.2,0.5
Cowboys_Bills_13_2019,284.27272727272725,197.1818181818182,119.9090909090909,95.63636363636364,26.0,17.90909090909091,0.5909090909090909,214.0,187.27272727272728,137.54545454545453,104.36363636363636,21.0,15.727272727272727,0.7272727272727273
Chiefs_Raiders_13_2019,301.72727272727275,232.63636363636363,94.36363636363636,143.0909090909091,28.0,23.272727272727273,0.6363636363636364,234.0909090909091,266.8181818181818,122.81818181818181,104.45454545454545,20.727272727272727,25.818181818181817,0.5454545454545454
Dolphins_Eagles_13_2019,198.1818181818182,252.72727272727272,61.0,145.63636363636363,14.181818181818182,30.818181818181817,0.18181818181818182,206.0909090909091,230.54545454545453,121.18181818181819,93.63636363636364,21.545454545454547,22.454545454545453,0.45454545454545453
Bengals_Jets_13_2019,222.0909090909091,250.9090909090909,81.0909090909091,162.0,14.272727272727273,26.272727272727273,0.0,188.54545454545453,243.0,73.72727272727273,78.18181818181819,18.0,23.454545454545453,0.36363636363636365
Falcons_Saints_13_2019,294.1818181818182,266.3636363636364,72.9090909090909,108.63636363636364,21.454545454545453,26.363636363636363,0.2727272727272727,252.1818181818182,231.54545454545453,107.81818181818181,86.45454545454545,24.454545454545453,20.818181818181817,0.8181818181818182
Seahawks_Vikings_13_2019,247.27272727272728,257.6363636363636,136.54545454545453,101.54545454545455,26.545454545454547,23.363636363636363,0.8181818181818182,236.1818181818182,244.45454545454547,142.45454545454547,94.18181818181819,26.272727272727273,18.636363636363637,0.7272727272727273
Colts_Titans_13_2019,195.27272727272728,235.0,144.1818181818182,97.0,22.181818181818183,20.545454545454547,0.5454545454545454,187.45454545454547,232.72727272727272,102.9090909090909,93.18181818181819,18.454545454545453,17.90909090909091,0.5
Texans_Patriots_13_2019,244.72727272727272,259.27272727272725,136.9090909090909,108.0909090909091,24.09090909090909,22.636363636363637,0.6363636363636364,244.45454545454547,138.72727272727272,82.72727272727273,88.45454545454545,26.09090909090909,9.818181818181818,0.8636363636363636
Cardinals_Rams_13_2019,226.1818181818182,297.54545454545456,117.72727272727273,117.63636363636364,22.545454545454547,28.818181818181817,0.3181818181818182,268.9,235.5,97.6,89.1,24.3,19.8,0.6
Broncos_Chargers_13_2019,195.27272727272728,208.0,110.54545454545455,111.9090909090909,15.909090909090908,19.727272727272727,0.2727272727272727,276.90909090909093,205.27272727272728,86.72727272727273,112.27272727272727,20.363636363636363,19.818181818181817,0.36363636363636365
Steelers_Browns_13_2019,200.63636363636363,217.1818181818182,83.54545454545455,103.45454545454545,19.363636363636363,19.272727272727273,0.5454545454545454,230.0,211.0,121.63636363636364,121.81818181818181,20.545454545454547,22.272727272727273,0.45454545454545453
Panthers_Redskins_13_2019,220.27272727272728,231.36363636363637,123.45454545454545,126.81818181818181,23.454545454545453,26.181818181818183,0.45454545454545453,164.63636363636363,230.54545454545453,84.81818181818181,137.63636363636363,12.545454545454545,24.454545454545453,0.09090909090909091
Giants_Packers_13_2019,216.8181818181818,259.3636363636364,95.54545454545455,117.81818181818181,19.727272727272727,28.0,0.18181818181818182,253.9,257.8,102.1,126.9,25.0,20.5,0.8
Ravens_49ers_13_2019,225.5,238.6,203.1,94.3,34.1,19.6,0.8,237.6,142.5,149.0,110.5,29.5,15.5,0.9
Lions_Bears_13_2019,272.0,272.6363636363636,105.63636363636364,119.63636363636364,23.636363636363637,25.90909090909091,0.4090909090909091,190.0909090909091,216.1818181818182,78.9090909090909,96.81818181818181,17.09090909090909,17.09090909090909,0.45454545454545453
Jaguars_Buccaneers_13_2019,227.9090909090909,199.36363636363637,108.72727272727273,122.36363636363636,17.181818181818183,20.181818181818183,0.4090909090909091,288.09090909090907,285.6363636363636,97.0,78.72727272727273,27.727272727272727,29.90909090909091,0.36363636363636365
Bears_Cowboys_14_2019,190.0909090909091,216.1818181818182,78.9090909090909,96.81818181818181,17.09090909090909,17.09090909090909,0.45454545454545453,284.27272727272725,197.1818181818182,119.9090909090909,95.63636363636364,26.0,17.90909090909091,0.5909090909090909
Raiders_Titans_14_2019,234.0909090909091,266.8181818181818,122.81818181818181,104.45454545454545,20.727272727272727,25.818181818181817,0.5454545454545454,187.45454545454547,232.72727272727272,102.9090909090909,93.18181818181819,18.454545454545453,17.90909090909091,0.5
Packers_Redskins_14_2019,253.9,257.8,102.1,126.9,25.0,20.5,0.8,164.63636363636363,230.54545454545453,84.81818181818181,137.63636363636363,12.545454545454545,24.454545454545453,0.09090909090909091
Vikings_Lions_14_2019,236.1818181818182,244.45454545454547,142.45454545454547,94.18181818181819,26.272727272727273,18.636363636363637,0.7272727272727273,272.0,272.6363636363636,105.63636363636364,119.63636363636364,23.636363636363637,25.90909090909091,0.4090909090909091
Patriots_Chiefs_14_2019,244.45454545454547,138.72727272727272,82.72727272727273,88.45454545454545,26.09090909090909,9.818181818181818,0.8636363636363636,301.72727272727275,232.63636363636363,94.36363636363636,143.0909090909091,28.0,23.272727272727273,0.6363636363636364
Falcons_Panthers_14_2019,294.1818181818182,266.3636363636364,72.9090909090909,108.63636363636364,21.454545454545453,26.363636363636363,0.2727272727272727,220.27272727272728,231.36363636363637,123.45454545454545,126.81818181818181,23.454545454545453,26.181818181818183,0.45454545454545453
Saints_49ers_14_2019,252.1818181818182,231.54545454545453,107.81818181818181,86.45454545454545,24.454545454545453,20.818181818181817,0.8181818181818182,237.6,142.5,149.0,110.5,29.5,15.5,0.9
Browns_Bengals_14_2019,230.0,211.0,121.63636363636364,121.81818181818181,20.545454545454547,22.272727272727273,0.45454545454545453,222.0909090909091,250.9090909090909,81.0909090909091,162.0,14.272727272727273,26.272727272727273,0.0
Buccaneers_Colts_14_2019,288.09090909090907,285.6363636363636,97.0,78.72727272727273,27.727272727272727,29.90909090909091,0.36363636363636365,195.27272727272728,235.0,144.1818181818182,97.0,22.181818181818183,20.545454545454547,0.5454545454545454
Cardinals_Steelers_14_2019,226.1818181818182,297.54545454545456,117.72727272727273,117.63636363636364,22.545454545454547,28.818181818181817,0.3181818181818182,200.63636363636363,217.1818181818182,83.54545454545455,103.45454545454545,19.363636363636363,19.272727272727273,0.5454545454545454
Eagles_Giants_14_2019,206.0909090909091,230.54545454545453,121.18181818181819,93.63636363636364,21.545454545454547,22.454545454545453,0.45454545454545453,216.8181818181818,259.3636363636364,95.54545454545455,117.81818181818181,19.727272727272727,28.0,0.18181818181818182
Texans_Broncos_14_2019,244.72727272727272,259.27272727272725,136.9090909090909,108.0909090909091,24.09090909090909,22.636363636363637,0.6363636363636364,195.27272727272728,208.0,110.54545454545455,111.9090909090909,15.909090909090908,19.727272727272727,0.2727272727272727
Jets_Dolphins_14_2019,188.54545454545453,243.0,73.72727272727273,78.18181818181819,18.0,23.454545454545453,0.36363636363636365,198.1818181818182,252.72727272727272,61.0,145.63636363636363,14.181818181818182,30.818181818181817,0.18181818181818182
Jaguars_Chargers_14_2019,227.9090909090909,199.36363636363637,108.72727272727273,122.36363636363636,17.181818181818183,20.181818181818183,0.4090909090909091,276.90909090909093,205.27272727272728,86.72727272727273,112.27272727272727,20.363636363636363,19.818181818181817,0.36363636363636365
Bills_Ravens_14_2019,214.0,187.27272727272728,137.54545454545453,104.36363636363636,21.0,15.727272727272727,0.7272727272727273,225.5,238.6,203.1,94.3,34.1,19.6,0.8
Rams_Seahawks_14_2019,268.9,235.5,97.6,89.1,24.3,19.8,0.6,247.27272727272728,257.6363636363636,136.54545454545453,101.54545454545455,26.545454545454547,23.363636363636363,0.8181818181818182
